key_tempo;invoice_date;Ano;Mes;Dia;Trimestre
b85dcc455622600ab7ea2ef2c0bd01df1f2abf21e0f99585f925c1cc73617fb9;2017-07-09;2017;7;9;3
ead939e1f365f9b155a3f6c7135bf45e2a7eca39f7be954dcd1528c2fe7c7a35;2019-03-06;2019;3;6;1
71103176f596722448614b810a9ba153d219c7fde0acbc527e0fba674d9c1bd7;2017-03-22;2017;3;22;1
6cfb0d6769568faaaf937f3afc291ccfccbe6c77c3a3518dcabec30b9fd69603;2018-11-10;2018;11;10;4
bb53b395cb01e5787ddb1dea0bc3016100d12a7fb2e36db01714f2ce87210db4;2017-10-05;2017;10;5;4
6e49c5100dcd16fc42b349d537c8e524231069903ca333c0704c814db9097f02;2018-10-09;2018;10;9;4
3415e4d20d963d66c2e44aab82e7b8d265140372dd9f86e82dbc1ba882054de1;2018-12-16;2018;12;16;4
9177bc27b4eda210ee643d7a67ca9cc11543145bb39fde1790761815cc561376;2017-02-01;2017;2;1;1
dae9a2a0aa5966cae4653ecff8cd052a783f5319c7bacce23fb489b08232b330;2018-04-01;2018;4;1;2
7b950a0e80b40eebc13f67d3b8018e03d8c712d31d9b9d8ae34f97ed4da4033e;2018-06-12;2018;6;12;2
3626d154a181ef5a30c7f2247d4afd4bbd87d509662f92eb7063b1065d91215a;2018-10-29;2018;10;29;4
2124ec2fd1ad41e7c323fe7616b96da37638dc472ce773eea5a776028762c6ee;2017-10-18;2017;10;18;4
c7b8b2dc4ba8ff15b7d61486f8300f1fad954434d2f0b2fd3653adcc05295a5b;2017-05-31;2017;5;31;2
81eef8339f5bdab1f1bf9111f299500101615d9f75b1dd2138a71a80c48e77db;2018-07-23;2018;7;23;3
373ffc198e96288e756c2068ad9df3686ac44a73d64553360a8cae9a46d8b1bd;2018-05-14;2018;5;14;2
6f0df8faa4b962ae2a46b88eba6d614180bf33f42aac2b0599877bfd050fba0a;2017-04-05;2017;4;5;2
f920b0a78250e7ba4493a5a877a770fe2148a9a00548a387ef19f60472b96e21;2017-08-06;2017;8;6;3
c155691e58b3b97db8496eed33a60ce43287c84e9f1aaf7bc04948a7281e7fa7;2018-11-06;2018;11;6;4
d359c3a7164e120625fcb2208d7e0a7ae4018f04bb7add82d814b277ac3714fe;2017-06-01;2017;6;1;2
d3937cc7e3b32a6c2ad95c436bb8dcd1a1ca85de191f34c90190fb646141eee7;2019-01-02;2019;1;2;1
1c405d4806b801b7d997556b976ee87d89cd80beb6699c8df44d33c9ca6c2bf1;2018-07-08;2018;7;8;3
6666585c3ff0ea6b195e7adc49a6e2557746c166e5f1086431af7cfa6695df25;2019-01-15;2019;1;15;1
0b443cf5724682c46b7ff0d59b79dad120d3476ba7193cefcf5c376ca1218b62;2017-04-08;2017;4;8;2
559fd7312ea8d838c17284e59ff046ac7421a8892bc234ac3caf0fa1e86b364f;2017-06-09;2017;6;9;2
b8fc888f82538c6ca86d09d025536e08021ad78fc49bce4b45dddb251aeb697d;2017-03-29;2017;3;29;1
d10c8ee33839afc0619af9e6cdfda63403c3c362caa9d70fe5d39611f60d06da;2018-07-07;2018;7;7;3
f6683377ebd6e66ab49368067c8bb9a9e864a3c4f057fcd3f4a6c18f48aa431a;2018-10-23;2018;10;23;4
b7577dbfc458d6a9a0120d47c7b2cb96c8ac46ee2036009a4e6d100fc590415e;2017-06-08;2017;6;8;2
faa5dd28987ed582e19ad7d3f4a95e1f9488da94add89ec9172ae3ba3fdd35d4;2018-04-21;2018;4;21;2
94cfb0491f117890dcf61f432f7cdad5a0a7a2c997cadfbde3bbb682545780ea;2019-01-16;2019;1;16;1
76f0bb7aa326af28539c4eb38aac25792dc3accf16e4f8a07689adc575136704;2017-08-19;2017;8;19;3
3283b3166905de7660275d1f0e884081f12c0096cf80fd8ad0d8e6ae2cc23da0;2017-08-30;2017;8;30;3
3c959e5dd0cb7b45eec156ec7258f9dbef9e126e0a483f78210f22602dc79afc;2018-12-23;2018;12;23;4
99740ba0ce206901b4f6923f4a90a29f8f568709ca2eec2f152c4278fe0e2122;2019-01-22;2019;1;22;1
a3161a5037229afb89235d3a4a5864f1a4d6b3dfee38b18203e02562d73fc01c;2018-12-19;2018;12;19;4
301308365882534a2a0e6ffa2574c79d45f545f5eb1facfe2e3bfcccf4d0efbf;2018-12-02;2018;12;2;4
456e783539246c9c1231b714a48059f71dc46d647a17141117903054d6544b68;2017-02-15;2017;2;15;1
f7c4e7e3cc2e72b0c7dc79c73546fa4ffff685a07847844d55ffbb14242cdf00;2018-05-15;2018;5;15;2
b42dcdf7b64e1fbff367d164f912479d79a953b6c963d9f44d53b953ad028509;2018-03-20;2018;3;20;1
2d809a6755f6daffb7eff510bab0561a50e09dbf4a1df84d9686ca11338c3c98;2019-02-21;2019;2;21;1
98b1fc544e3b0f8f5a4de155fe495baf7e4b5f8257551da364d265ac6f67e14d;2018-06-26;2018;6;26;2
9e22349944cc07f3bae5715bb23b835b24efb38769686da607ab23cb62273ef9;2017-01-21;2017;1;21;1
551f5f1578b53e6e69f63fcb012d4435731e0e243f6757aa9707832cce509ead;2018-07-18;2018;7;18;3
cded0e696d96a5228a1a1eb0c0831f5c3e809bf85e96b9ec4a360c609bf5b5bd;2018-11-13;2018;11;13;4
485a77900d8f9e7f034cf9ff43f04154f46e640800d6333a2aa438cf837a8572;2017-12-06;2017;12;6;4
0486f61848af7e2d83fb49267a6fa60b9f7b79fa78f9f578739e7dc7f3f80bb6;2019-01-29;2019;1;29;1
f40e21d8a3407040ea569f3750ddb97522356d4176863563cff2bdbb7d54c77d;2019-01-10;2019;1;10;1
c7b027d29d2ea79232b88a01cee4af09bddcd708f627a93215e1025d74a831eb;2017-12-29;2017;12;29;4
5ddda05482c459a63e91d62a11613cdbf6c2666fdc164b91c27718564080953c;2017-02-25;2017;2;25;1
47b4220d6815289afb5624829d3b81abbf9405d2b861909d1cab3ac909af33f7;2017-04-23;2017;4;23;2
616c61fb597f27e53d3d20f0c9fee5a8bf703bd9e5f02a3d5d2b7932e577c6c8;2017-12-08;2017;12;8;4
157bb2b6b85d5d79f365e1b23b611bf69c3ceef199a1e4b261026086ff20f332;2018-04-14;2018;4;14;2
ca006b3cfc9c4de2c3a32fc0b9bfeb3aa5f749ffa0be5d560c5a95652004e46a;2019-01-20;2019;1;20;1
ea9024e5956bc57ae82f84ba1f5af443c07f14cd10956d549653d9075a300377;2017-02-03;2017;2;3;1
922b31497f3cd7a7d248eba7c6f202b2212c21b81bd29b0a123e86fc0ad71392;2018-02-26;2018;2;26;1
4f56ed89721ddff01cc1c353b50374f706bbd0d7468fc26c1296f75632de5f85;2018-07-29;2018;7;29;3
ee58aa67d4464593001dea45dbf4f896f06d345bc1c327cf0cef9d952c636528;2017-12-22;2017;12;22;4
3f1a004be52eb1ef96728b46c1387518d205452c207c1513c8f0549ac8996d80;2018-08-15;2018;8;15;3
64085df800a5f78873e468a8e55a92dd81358f19eeb887dc87b20f5b166b9d79;2017-10-14;2017;10;14;4
fba0c3664f1858277387912cbbf3608907b901ae3a94ff2cc8d5d66ff9073d6d;2017-11-25;2017;11;25;4
e52c4a0a1562db7de6df549b2c13441284d5cd465c3c86ed57fe15d9b6d87fc7;2017-07-06;2017;7;6;3
a639c2c8281952e38c40619792896f5ea5824fa950c203540d00e2f6ac0a9fb0;2017-08-26;2017;8;26;3
94ed278df2dd354ccb5adb56b79db7e84e94580d84a722fad6adf4b706137902;2018-10-16;2018;10;16;4
65c0317a1e5e7c852258529426419318b4223f1c66909bc3e669fd27a4b57ae2;2017-04-07;2017;4;7;2
f45e629252dee65b1e0ddb023d3912f0e8d6d0932336939db36e808383c24ee3;2018-12-15;2018;12;15;4
4e11535a3d0fc51c195a43925749be3ab528ae956c6bcbc8c39a1ef5d09a9df3;2019-02-05;2019;2;5;1
81d19e25c6c0f0f65da30f4c1d34e09ea67fc3f6708db81efbba55da85f4d9cb;2017-01-28;2017;1;28;1
dd401a8f640b1c41b1f756d3bea66c2eeac6d6536207c71acdabf26e1684e3cb;2017-03-17;2017;3;17;1
53522fca05aae3be83d7ccf2426ed882f364e517fcf7d6b9e68fc0170f18bb6f;2018-08-28;2018;8;28;3
b6a4c1fd67b0039d78ffee73bb8d6d2907ac21deeef7bde63b073409d9449c59;2018-04-23;2018;4;23;2
fb9117969b8e4e9bdc01df0102de6e4086d11405934723c62afa0626ce570dc5;2017-05-21;2017;5;21;2
05be8273cfbde3a2b7ac70d437d29944adea5fa2da16419f863c1ba546a07ad1;2017-01-18;2017;1;18;1
300f1f975b1a2fac9d91e8d3d9595432eaab060f4cfc428188e8b3c603587057;2017-10-15;2017;10;15;4
e3d7e877d1d1dd5f26ade9e16ca2c480370f6d591e35d3ae7bdebea4a8ce9ea6;2017-09-10;2017;9;10;3
4837d398a0239ee46269bfed22ddb6de59fcd6cc506e88bb01d1beaf68028022;2018-08-12;2018;8;12;3
1aedcff295836fc21383f29d110d44b2bb4bd830d53221a14923a421169bd3ac;2018-09-24;2018;9;24;3
9706250d7c737db568a37e8b5938f97bf94651460df56a8615288817fdf793c8;2017-05-19;2017;5;19;2
e96409a1636e1abc9fd32b2fa6f89e596933a246d19b539ead6fec4a38bef088;2017-11-17;2017;11;17;4
937b846c84effbe2d0335b0886ff01ce844e9460af69d3aaf67776939aa1c5e0;2017-12-14;2017;12;14;4
e5ff73d50d3acedf7f91fc7ad7633177c00af23f6d3a0f884c9443d187e108f7;2018-12-26;2018;12;26;4
4b397387047147a146be96ee4ca901c0df07c2728312b3f36cf18442d5819e72;2018-01-28;2018;1;28;1
7ad2fee293aaf08f9b609a28cb68a135645bbfed191030bf6d8ce7e8b8003a03;2017-07-07;2017;7;7;3
2dd978d69b46447fbbb883055cf3ad344fd6ad0ca06426ba82dc5271eefb6fd2;2017-01-29;2017;1;29;1
d0dea57621f9a13668b1c5f65be599ae1107d991b16a885e4266e769048bcc3b;2017-05-03;2017;5;3;2
805c2ec72a1d6181f0ce1739d6b8a58bbdde72e592f45352405c088baf2172c1;2018-08-01;2018;8;1;3
761fc97ea12c6c36e1da81b935348dcc0cfcd575d36ce6cfcf5b3b6d4da57549;2017-08-04;2017;8;4;3
efa15595069b28ebd2c5665edb5fca934226769e849ec7584e0f09faee50ddbb;2019-02-26;2019;2;26;1
c7490a7af8dd95eb6a8c8114bcef62f38c169abb42af13067d1e46e38ef37e08;2018-02-05;2018;2;5;1
